user_id,group,converted,revenue,signup_date
3500,control,0,0,2024-01-16
3501,control,0,0,2024-01-09
3502,control,0,0,2024-01-26
3503,control,1,30,2024-01-28
3504,control,0,0,2024-01-01
3505,control,0,0,2024-01-15
3506,control,0,0,2024-01-12
3507,control,1,30,2024-01-05
3508,control,0,0,2024-01-23
3509,control,0,0,2024-01-24
3510,control,0,0,2024-01-18
3511,control,0,0,2024-01-20
3512,control,0,0,2024-01-02
3513,control,1,30,2024-01-04
3514,control,0,0,2024-01-15
3515,control,0,0,2024-01-06
3516,control,1,30,2024-01-22
3517,control,0,0,2024-01-12
3518,control,0,0,2024-01-29
3519,control,0,0,2024-01-18
3520,control,0,0,2024-01-27
3521,control,0,0,2024-01-20
3522,control,0,0,2024-01-04
3523,control,0,0,2024-01-30
3524,control,0,0,2024-01-01
3525,control,0,0,2024-01-15
3526,control,0,0,2024-01-30
3527,control,1,30,2024-01-18
3528,control,0,0,2024-01-14
3529,control,1,30,2024-01-03
3530,control,0,0,2024-01-29
3531,control,0,0,2024-01-15
3532,control,0,0,2024-01-27
3533,control,0,0,2024-01-05
3534,control,0,0,2024-01-27
3535,control,0,0,2024-01-24
3536,control,0,0,2024-01-22
3537,control,0,0,2024-01-03
3538,control,0,0,2024-01-22
3539,control,0,0,2024-01-07
3540,control,0,0,2024-01-06
3541,control,0,0,2024-01-26
3542,control,0,0,2024-01-22
3543,control,0,0,2024-01-01
3544,control,0,0,2024-01-19
3545,control,0,0,2024-01-07
3546,control,0,0,2024-01-04
3547,control,0,0,2024-01-12
3548,control,0,0,2024-01-20
3549,control,0,0,2024-01-23
3550,control,0,0,2024-01-25
3551,control,0,0,2024-01-30
3552,control,0,0,2024-01-27
3553,control,0,0,2024-01-29
3554,control,0,0,2024-01-29
3555,control,0,0,2024-01-18
3556,control,0,0,2024-01-09
3557,control,0,0,2024-01-19
3558,control,0,0,2024-01-22
3559,control,0,0,2024-01-04
3560,control,0,0,2024-01-01
3561,control,0,0,2024-01-09
3562,control,0,0,2024-01-27
3563,control,0,0,2024-01-15
3564,control,0,0,2024-01-22
3565,control,0,0,2024-01-08
3566,control,0,0,2024-01-15
3567,control,0,0,2024-01-15
3568,control,0,0,2024-01-18
3569,control,0,0,2024-01-07
3570,control,0,0,2024-01-22
3571,control,0,0,2024-01-18
3572,control,0,0,2024-01-16
3573,control,0,0,2024-01-02
3574,control,1,30,2024-01-04
3575,control,0,0,2024-01-20
3576,control,0,0,2024-01-16
3577,control,0,0,2024-01-03
3578,control,0,0,2024-01-24
3579,control,0,0,2024-01-30
3580,control,0,0,2024-01-23
3581,control,0,0,2024-01-02
3582,control,0,0,2024-01-03
3583,control,0,0,2024-01-26
3584,control,0,0,2024-01-25
3585,control,0,0,2024-01-29
3586,control,0,0,2024-01-05
3587,control,0,0,2024-01-02
3588,control,0,0,2024-01-19
3589,control,0,0,2024-01-24
3590,control,0,0,2024-01-20
3591,control,1,30,2024-01-30
3592,control,0,0,2024-01-02
3593,control,0,0,2024-01-02
3594,control,0,0,2024-01-22
3595,control,0,0,2024-01-24
3596,control,0,0,2024-01-23
3597,control,0,0,2024-01-20
3598,control,0,0,2024-01-18
3599,control,0,0,2024-01-25
3600,control,0,0,2024-01-20
3601,control,0,0,2024-01-25
3602,control,0,0,2024-01-21
3603,control,0,0,2024-01-14
3604,control,0,0,2024-01-28
3605,control,0,0,2024-01-15
3606,control,0,0,2024-01-12
3607,control,0,0,2024-01-11
3608,control,0,0,2024-01-11
3609,control,1,30,2024-01-30
3610,control,1,30,2024-01-07
3611,control,0,0,2024-01-12
3612,control,0,0,2024-01-16
3613,control,0,0,2024-01-05
3614,control,0,0,2024-01-02
3615,control,0,0,2024-01-22
3616,control,0,0,2024-01-16
3617,control,0,0,2024-01-23
3618,control,0,0,2024-01-30
3619,control,0,0,2024-01-15
3620,control,0,0,2024-01-11
3621,control,0,0,2024-01-29
3622,control,0,0,2024-01-06
3623,control,0,0,2024-01-13
3624,control,0,0,2024-01-30
3625,control,0,0,2024-01-19
3626,control,0,0,2024-01-10
3627,control,0,0,2024-01-24
3628,control,0,0,2024-01-19
3629,control,0,0,2024-01-30
3630,control,0,0,2024-01-05
3631,control,0,0,2024-01-25
3632,control,0,0,2024-01-27
3633,control,0,0,2024-01-21
3634,control,0,0,2024-01-07
3635,control,0,0,2024-01-11
3636,control,0,0,2024-01-14
3637,control,1,30,2024-01-23
3638,control,0,0,2024-01-21
3639,control,0,0,2024-01-16
3640,control,0,0,2024-01-18
3641,control,0,0,2024-01-21
3642,control,1,30,2024-01-23
3643,control,0,0,2024-01-23
3644,control,0,0,2024-01-04
3645,control,0,0,2024-01-01
3646,control,0,0,2024-01-22
3647,control,0,0,2024-01-29
3648,control,0,0,2024-01-15
3649,control,0,0,2024-01-14
3650,control,1,30,2024-01-19
3651,control,0,0,2024-01-27
3652,control,0,0,2024-01-05
3653,control,0,0,2024-01-04
3654,control,0,0,2024-01-13
3655,control,0,0,2024-01-18
3656,control,0,0,2024-01-12
3657,control,0,0,2024-01-23
3658,control,0,0,2024-01-30
3659,control,0,0,2024-01-21
3660,control,1,30,2024-01-15
3661,control,0,0,2024-01-30
3662,control,0,0,2024-01-23
3663,control,0,0,2024-01-09
3664,control,0,0,2024-01-04
3665,control,0,0,2024-01-05
3666,control,0,0,2024-01-09
3667,control,0,0,2024-01-13
3668,control,0,0,2024-01-10
3669,control,0,0,2024-01-27
3670,control,0,0,2024-01-16
3671,control,0,0,2024-01-30
3672,control,0,0,2024-01-13
3673,control,0,0,2024-01-04
3674,control,0,0,2024-01-21
3675,control,0,0,2024-01-13
3676,control,0,0,2024-01-21
3677,control,0,0,2024-01-08
3678,control,0,0,2024-01-13
3679,control,0,0,2024-01-15
3680,control,0,0,2024-01-20
3681,control,0,0,2024-01-20
3682,control,0,0,2024-01-13
3683,control,0,0,2024-01-23
3684,control,0,0,2024-01-27
3685,control,0,0,2024-01-05
3686,control,0,0,2024-01-22
3687,control,1,30,2024-01-22
3688,control,0,0,2024-01-28
3689,control,0,0,2024-01-06
3690,control,0,0,2024-01-30
3691,control,0,0,2024-01-26
3692,control,0,0,2024-01-05
3693,control,0,0,2024-01-13
3694,control,0,0,2024-01-29
3695,control,0,0,2024-01-05
3696,control,0,0,2024-01-25
3697,control,1,30,2024-01-13
3698,control,0,0,2024-01-24
3699,control,1,30,2024-01-20
3700,control,0,0,2024-01-23
3701,control,0,0,2024-01-08
3702,control,0,0,2024-01-28
3703,control,0,0,2024-01-09
3704,control,0,0,2024-01-21
3705,control,1,30,2024-01-19
3706,control,0,0,2024-01-29
3707,control,0,0,2024-01-20
3708,control,0,0,2024-01-15
3709,control,0,0,2024-01-26
3710,control,1,30,2024-01-22
3711,control,0,0,2024-01-10
3712,control,0,0,2024-01-11
3713,control,0,0,2024-01-05
3714,control,0,0,2024-01-09
3715,control,1,30,2024-01-29
3716,control,0,0,2024-01-11
3717,control,0,0,2024-01-27
3718,control,0,0,2024-01-30
3719,control,0,0,2024-01-19
3720,control,0,0,2024-01-02
3721,control,0,0,2024-01-06
3722,control,0,0,2024-01-29
3723,control,1,30,2024-01-23
3724,control,0,0,2024-01-21
3725,control,0,0,2024-01-01
3726,control,1,30,2024-01-03
3727,control,0,0,2024-01-03
3728,control,0,0,2024-01-28
3729,control,0,0,2024-01-14
3730,control,0,0,2024-01-20
3731,control,0,0,2024-01-30
3732,control,1,30,2024-01-26
3733,control,0,0,2024-01-22
3734,control,0,0,2024-01-05
3735,control,0,0,2024-01-17
3736,control,0,0,2024-01-15
3737,control,0,0,2024-01-06
3738,control,0,0,2024-01-14
3739,control,0,0,2024-01-14
3740,control,0,0,2024-01-25
3741,control,1,30,2024-01-27
3742,control,0,0,2024-01-17
3743,control,0,0,2024-01-08
3744,control,0,0,2024-01-08
3745,control,0,0,2024-01-19
3746,control,0,0,2024-01-29
3747,control,0,0,2024-01-09
3748,control,0,0,2024-01-11
3749,control,0,0,2024-01-13
3750,control,0,0,2024-01-13
3751,control,0,0,2024-01-27
3752,control,1,30,2024-01-24
3753,control,0,0,2024-01-19
3754,control,0,0,2024-01-26
3755,control,0,0,2024-01-21
3756,control,0,0,2024-01-19
3757,control,0,0,2024-01-05
3758,control,0,0,2024-01-16
3759,control,0,0,2024-01-09
3760,control,0,0,2024-01-28
3761,control,0,0,2024-01-20
3762,control,0,0,2024-01-22
3763,control,0,0,2024-01-03
3764,control,0,0,2024-01-19
3765,control,0,0,2024-01-05
3766,control,0,0,2024-01-08
3767,control,0,0,2024-01-14
3768,control,0,0,2024-01-24
3769,control,0,0,2024-01-03
3770,control,0,0,2024-01-24
3771,control,0,0,2024-01-13
3772,control,1,30,2024-01-11
3773,control,0,0,2024-01-29
3774,control,0,0,2024-01-08
3775,control,0,0,2024-01-19
3776,control,1,30,2024-01-10
3777,control,0,0,2024-01-29
3778,control,0,0,2024-01-26
3779,control,0,0,2024-01-18
3780,control,0,0,2024-01-26
3781,control,0,0,2024-01-18
3782,control,0,0,2024-01-25
3783,control,0,0,2024-01-07
3784,control,0,0,2024-01-16
3785,control,0,0,2024-01-06
3786,control,0,0,2024-01-16
3787,control,0,0,2024-01-16
3788,control,0,0,2024-01-23
3789,control,0,0,2024-01-24
3790,control,1,30,2024-01-28
3791,control,0,0,2024-01-01
3792,control,0,0,2024-01-24
3793,control,0,0,2024-01-19
3794,control,0,0,2024-01-03
3795,control,0,0,2024-01-06
3796,control,0,0,2024-01-04
3797,control,0,0,2024-01-04
3798,control,0,0,2024-01-04
3799,control,0,0,2024-01-10
3800,control,0,0,2024-01-09
3801,control,0,0,2024-01-08
3802,control,1,30,2024-01-19
3803,control,0,0,2024-01-17
3804,control,1,30,2024-01-17
3805,control,0,0,2024-01-01
3806,control,1,30,2024-01-20
3807,control,0,0,2024-01-14
3808,control,0,0,2024-01-22
3809,control,0,0,2024-01-20
3810,control,0,0,2024-01-27
3811,control,0,0,2024-01-11
3812,control,0,0,2024-01-03
3813,control,0,0,2024-01-24
3814,control,0,0,2024-01-30
3815,control,0,0,2024-01-08
3816,control,0,0,2024-01-22
3817,control,0,0,2024-01-25
3818,control,0,0,2024-01-28
3819,control,0,0,2024-01-10
3820,control,0,0,2024-01-17
3821,control,0,0,2024-01-29
3822,control,0,0,2024-01-08
3823,control,0,0,2024-01-22
3824,control,0,0,2024-01-01
3825,control,0,0,2024-01-20
3826,control,0,0,2024-01-21
3827,control,0,0,2024-01-07
3828,control,0,0,2024-01-24
3829,control,0,0,2024-01-09
3830,control,0,0,2024-01-28
3831,control,0,0,2024-01-12
3832,control,0,0,2024-01-22
3833,control,0,0,2024-01-26
3834,control,0,0,2024-01-09
3835,control,0,0,2024-01-20
3836,control,0,0,2024-01-24
3837,control,1,30,2024-01-03
3838,control,0,0,2024-01-04
3839,control,1,30,2024-01-10
3840,control,0,0,2024-01-04
3841,control,0,0,2024-01-22
3842,control,0,0,2024-01-09
3843,control,0,0,2024-01-22
3844,control,0,0,2024-01-01
3845,control,0,0,2024-01-05
3846,control,0,0,2024-01-09
3847,control,1,30,2024-01-05
3848,control,0,0,2024-01-06
3849,control,0,0,2024-01-19
3850,control,0,0,2024-01-08
3851,control,0,0,2024-01-10
3852,control,0,0,2024-01-11
3853,control,0,0,2024-01-13
3854,control,1,30,2024-01-20
3855,control,0,0,2024-01-04
3856,control,0,0,2024-01-11
3857,control,0,0,2024-01-12
3858,control,0,0,2024-01-05
3859,control,0,0,2024-01-30
3860,control,0,0,2024-01-10
3861,control,0,0,2024-01-25
3862,control,0,0,2024-01-29
3863,control,0,0,2024-01-24
3864,control,0,0,2024-01-07
3865,control,0,0,2024-01-21
3866,control,0,0,2024-01-09
3867,control,0,0,2024-01-09
3868,control,0,0,2024-01-10
3869,control,0,0,2024-01-10
3870,control,0,0,2024-01-02
3871,control,0,0,2024-01-04
3872,control,0,0,2024-01-08
3873,control,0,0,2024-01-29
3874,control,0,0,2024-01-14
3875,control,0,0,2024-01-17
3876,control,0,0,2024-01-13
3877,control,0,0,2024-01-21
3878,control,0,0,2024-01-24
3879,control,0,0,2024-01-18
3880,control,0,0,2024-01-18
3881,control,0,0,2024-01-13
3882,control,0,0,2024-01-08
3883,control,1,30,2024-01-26
3884,control,0,0,2024-01-12
3885,control,0,0,2024-01-25
3886,control,1,30,2024-01-23
3887,control,1,30,2024-01-24
3888,control,0,0,2024-01-21
3889,control,0,0,2024-01-01
3890,control,0,0,2024-01-20
3891,control,0,0,2024-01-18
3892,control,0,0,2024-01-03
3893,control,0,0,2024-01-12
3894,control,0,0,2024-01-19
3895,control,0,0,2024-01-25
3896,control,0,0,2024-01-13
3897,control,0,0,2024-01-10
3898,control,0,0,2024-01-15
3899,control,0,0,2024-01-20
3900,control,0,0,2024-01-02
3901,control,0,0,2024-01-19
3902,control,0,0,2024-01-03
3903,control,1,30,2024-01-14
3904,control,0,0,2024-01-07
3905,control,0,0,2024-01-08
3906,control,0,0,2024-01-29
3907,control,0,0,2024-01-11
3908,control,0,0,2024-01-29
3909,control,0,0,2024-01-22
3910,control,0,0,2024-01-20
3911,control,0,0,2024-01-06
3912,control,0,0,2024-01-29
3913,control,0,0,2024-01-11
3914,control,1,30,2024-01-17
3915,control,1,30,2024-01-29
3916,control,0,0,2024-01-10
3917,control,0,0,2024-01-24
3918,control,0,0,2024-01-17
3919,control,0,0,2024-01-21
3920,control,0,0,2024-01-02
3921,control,1,30,2024-01-06
3922,control,0,0,2024-01-25
3923,control,0,0,2024-01-05
3924,control,0,0,2024-01-04
3925,control,1,30,2024-01-30
3926,control,0,0,2024-01-02
3927,control,0,0,2024-01-12
3928,control,0,0,2024-01-03
3929,control,0,0,2024-01-06
3930,control,0,0,2024-01-24
3931,control,1,30,2024-01-14
3932,control,0,0,2024-01-08
3933,control,0,0,2024-01-21
3934,control,0,0,2024-01-21
3935,control,0,0,2024-01-26
3936,control,0,0,2024-01-14
3937,control,0,0,2024-01-29
3938,control,0,0,2024-01-03
3939,control,0,0,2024-01-16
3940,control,0,0,2024-01-15
3941,control,0,0,2024-01-07
3942,control,0,0,2024-01-15
3943,control,0,0,2024-01-13
3944,control,0,0,2024-01-06
3945,control,0,0,2024-01-15
3946,control,0,0,2024-01-17
3947,control,0,0,2024-01-04
3948,control,0,0,2024-01-22
3949,control,0,0,2024-01-27
3950,control,0,0,2024-01-22
3951,control,0,0,2024-01-27
3952,control,0,0,2024-01-14
3953,control,1,30,2024-01-15
3954,control,0,0,2024-01-28
3955,control,0,0,2024-01-12
3956,control,0,0,2024-01-19
3957,control,1,30,2024-01-22
3958,control,0,0,2024-01-28
3959,control,0,0,2024-01-10
3960,control,0,0,2024-01-06
3961,control,0,0,2024-01-28
3962,control,0,0,2024-01-25
3963,control,0,0,2024-01-09
3964,control,0,0,2024-01-02
3965,control,0,0,2024-01-04
3966,control,0,0,2024-01-09
3967,control,0,0,2024-01-15
3968,control,0,0,2024-01-30
3969,control,0,0,2024-01-13
3970,control,0,0,2024-01-20
3971,control,1,30,2024-01-08
3972,control,0,0,2024-01-26
3973,control,0,0,2024-01-28
3974,control,0,0,2024-01-19
3975,control,0,0,2024-01-19
3976,control,1,30,2024-01-25
3977,control,0,0,2024-01-16
3978,control,0,0,2024-01-11
3979,control,0,0,2024-01-10
3980,control,0,0,2024-01-08
3981,control,0,0,2024-01-01
3982,control,0,0,2024-01-10
3983,control,0,0,2024-01-30
3984,control,0,0,2024-01-18
3985,control,0,0,2024-01-03
3986,control,1,30,2024-01-30
3987,control,0,0,2024-01-11
3988,control,0,0,2024-01-18
3989,control,0,0,2024-01-03
3990,control,0,0,2024-01-08
3991,control,0,0,2024-01-27
3992,control,0,0,2024-01-27
3993,control,0,0,2024-01-28
3994,control,0,0,2024-01-14
3995,control,0,0,2024-01-06
3996,control,0,0,2024-01-15
3997,control,0,0,2024-01-14
3998,control,0,0,2024-01-07
3999,control,0,0,2024-01-10
4000,control,0,0,2024-01-15
4001,control,0,0,2024-01-29
4002,control,0,0,2024-01-10
4003,control,0,0,2024-01-22
4004,control,0,0,2024-01-17
4005,control,0,0,2024-01-27
4006,control,0,0,2024-01-19
4007,control,0,0,2024-01-29
4008,control,0,0,2024-01-17
4009,control,0,0,2024-01-12
4010,control,0,0,2024-01-15
4011,control,0,0,2024-01-26
4012,control,0,0,2024-01-12
4013,control,0,0,2024-01-25
4014,control,0,0,2024-01-29
4015,control,0,0,2024-01-09
4016,control,0,0,2024-01-05
4017,control,0,0,2024-01-04
4018,control,0,0,2024-01-12
4019,control,0,0,2024-01-16
4020,control,0,0,2024-01-09
4021,control,0,0,2024-01-25
4022,control,0,0,2024-01-03
4023,control,0,0,2024-01-21
4024,control,0,0,2024-01-03
4025,control,0,0,2024-01-26
4026,control,0,0,2024-01-18
4027,control,0,0,2024-01-17
4028,control,0,0,2024-01-28
4029,control,0,0,2024-01-10
4030,control,0,0,2024-01-02
4031,control,0,0,2024-01-24
4032,control,0,0,2024-01-11
4033,control,0,0,2024-01-24
4034,control,1,30,2024-01-03
4035,control,0,0,2024-01-23
4036,control,1,30,2024-01-23
4037,control,1,30,2024-01-02
4038,control,0,0,2024-01-09
4039,control,0,0,2024-01-19
4040,control,0,0,2024-01-02
4041,control,0,0,2024-01-28
4042,control,0,0,2024-01-19
4043,control,0,0,2024-01-02
4044,control,0,0,2024-01-15
4045,control,0,0,2024-01-24
4046,control,0,0,2024-01-21
4047,control,0,0,2024-01-03
4048,control,0,0,2024-01-05
4049,control,0,0,2024-01-11
4050,control,0,0,2024-01-27
4051,control,1,30,2024-01-24
4052,control,0,0,2024-01-07
4053,control,0,0,2024-01-06
4054,control,0,0,2024-01-14
4055,control,0,0,2024-01-29
4056,control,0,0,2024-01-01
4057,control,0,0,2024-01-26
4058,control,0,0,2024-01-17
4059,control,0,0,2024-01-17
4060,control,1,30,2024-01-14
4061,control,0,0,2024-01-10
4062,control,0,0,2024-01-30
4063,control,0,0,2024-01-08
4064,control,0,0,2024-01-08
4065,control,0,0,2024-01-14
4066,control,0,0,2024-01-07
4067,control,0,0,2024-01-06
4068,control,1,30,2024-01-04
4069,control,0,0,2024-01-01
4070,control,0,0,2024-01-15
4071,control,0,0,2024-01-25
4072,control,0,0,2024-01-15
4073,control,0,0,2024-01-01
4074,control,0,0,2024-01-20
4075,control,0,0,2024-01-03
4076,control,0,0,2024-01-23
4077,control,0,0,2024-01-05
4078,control,0,0,2024-01-05
4079,control,0,0,2024-01-04
4080,control,0,0,2024-01-17
4081,control,0,0,2024-01-21
4082,control,0,0,2024-01-20
4083,control,0,0,2024-01-14
4084,control,0,0,2024-01-26
4085,control,0,0,2024-01-29
4086,control,0,0,2024-01-08
4087,control,0,0,2024-01-02
4088,control,0,0,2024-01-08
4089,control,0,0,2024-01-01
4090,control,0,0,2024-01-29
4091,control,0,0,2024-01-04
4092,control,0,0,2024-01-19
4093,control,0,0,2024-01-05
4094,control,1,30,2024-01-29
4095,control,0,0,2024-01-05
4096,control,0,0,2024-01-21
4097,control,0,0,2024-01-28
4098,control,0,0,2024-01-20
4099,control,0,0,2024-01-24
4100,control,0,0,2024-01-19
4101,control,0,0,2024-01-12
4102,control,0,0,2024-01-20
4103,control,0,0,2024-01-01
4104,control,0,0,2024-01-07
4105,control,0,0,2024-01-17
4106,control,0,0,2024-01-02
4107,control,1,30,2024-01-11
4108,control,0,0,2024-01-07
4109,control,0,0,2024-01-17
4110,control,0,0,2024-01-27
4111,control,0,0,2024-01-03
4112,control,0,0,2024-01-29
4113,control,0,0,2024-01-22
4114,control,0,0,2024-01-06
4115,control,0,0,2024-01-22
4116,control,0,0,2024-01-11
4117,control,1,30,2024-01-29
4118,control,0,0,2024-01-18
4119,control,0,0,2024-01-18
4120,control,0,0,2024-01-22
4121,control,0,0,2024-01-10
4122,control,0,0,2024-01-05
4123,control,0,0,2024-01-30
4124,control,1,30,2024-01-23
4125,control,0,0,2024-01-23
4126,control,0,0,2024-01-21
4127,control,0,0,2024-01-24
4128,control,1,30,2024-01-26
4129,control,0,0,2024-01-22
4130,control,0,0,2024-01-15
4131,control,0,0,2024-01-21
4132,control,0,0,2024-01-20
4133,control,0,0,2024-01-23
4134,control,0,0,2024-01-04
4135,control,0,0,2024-01-21
4136,control,0,0,2024-01-21
4137,control,0,0,2024-01-01
4138,control,0,0,2024-01-15
4139,control,0,0,2024-01-17
4140,control,0,0,2024-01-19
4141,control,0,0,2024-01-14
4142,control,0,0,2024-01-27
4143,control,0,0,2024-01-19
4144,control,0,0,2024-01-18
4145,control,1,30,2024-01-28
4146,control,0,0,2024-01-02
4147,control,0,0,2024-01-06
4148,control,0,0,2024-01-13
4149,control,0,0,2024-01-17
4150,control,0,0,2024-01-06
4151,control,0,0,2024-01-21
4152,control,0,0,2024-01-22
4153,control,0,0,2024-01-05
4154,control,0,0,2024-01-07
4155,control,0,0,2024-01-01
4156,control,0,0,2024-01-13
4157,control,0,0,2024-01-19
4158,control,0,0,2024-01-22
4159,control,1,30,2024-01-01
4160,control,0,0,2024-01-13
4161,control,0,0,2024-01-11
4162,control,0,0,2024-01-27
4163,control,0,0,2024-01-07
4164,control,0,0,2024-01-20
4165,control,0,0,2024-01-03
4166,control,0,0,2024-01-26
4167,control,0,0,2024-01-25
4168,control,0,0,2024-01-01
4169,control,0,0,2024-01-08
4170,control,0,0,2024-01-17
4171,control,0,0,2024-01-13
4172,control,1,30,2024-01-14
4173,control,0,0,2024-01-05
4174,control,0,0,2024-01-26
4175,control,0,0,2024-01-24
4176,control,1,30,2024-01-22
4177,control,0,0,2024-01-23
4178,control,0,0,2024-01-27
4179,control,0,0,2024-01-24
4180,control,0,0,2024-01-29
4181,control,0,0,2024-01-06
4182,control,0,0,2024-01-27
4183,control,0,0,2024-01-22
4184,control,0,0,2024-01-27
4185,control,0,0,2024-01-06
4186,control,0,0,2024-01-21
4187,control,0,0,2024-01-08
4188,control,0,0,2024-01-13
4189,control,0,0,2024-01-18
4190,control,0,0,2024-01-23
4191,control,0,0,2024-01-04
4192,control,0,0,2024-01-17
4193,control,0,0,2024-01-29
4194,control,0,0,2024-01-05
4195,control,0,0,2024-01-03
4196,control,0,0,2024-01-04
4197,control,0,0,2024-01-23
4198,control,0,0,2024-01-05
4199,control,0,0,2024-01-14
4200,control,0,0,2024-01-15
4201,control,0,0,2024-01-20
4202,control,0,0,2024-01-17
4203,control,0,0,2024-01-06
4204,control,1,30,2024-01-27
4205,control,0,0,2024-01-10
4206,control,0,0,2024-01-22
4207,control,0,0,2024-01-23
4208,control,0,0,2024-01-16
4209,control,0,0,2024-01-17
4210,control,0,0,2024-01-14
4211,control,0,0,2024-01-20
4212,control,0,0,2024-01-12
4213,control,0,0,2024-01-09
4214,control,0,0,2024-01-15
4215,control,0,0,2024-01-12
4216,control,0,0,2024-01-14
4217,control,0,0,2024-01-26
4218,control,0,0,2024-01-22
4219,control,0,0,2024-01-18
4220,control,0,0,2024-01-20
4221,control,0,0,2024-01-06
4222,control,0,0,2024-01-04
4223,control,0,0,2024-01-26
4224,control,0,0,2024-01-23
4225,control,0,0,2024-01-12
4226,control,0,0,2024-01-13
4227,control,0,0,2024-01-19
4228,control,0,0,2024-01-22
